Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,CLTV,Is_New_Customer,Is_Long_Term_Customer,Charges_Per_Tenure,Estimated_Total_Charges,High_Monthly_Charges,TotalCharges_to_MonthlyRatio,Contract_Risk_Level,Is_Month_To_Month,Is_Electronic_Check,Has_Internet_Service,Is_Fiber_Optic,Total_Services_Count,Protection_Support_Count,Streaming_Services_Count,No_Online_Security,No_Tech_Support,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Tenure_Group_13_24_months,Tenure_Group_25_48_months,Tenure_Group_49_72_months
33.987945,-118.370442,2,80.65,144.15,1,5586,1,0,26.883333333333336,161.3,1,1.7873527366726256,2,1,1,1,1,2,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
33.92128,-118.274186,15,99.1,1426.4,1,2966,0,0,6.19375,1486.5,1,14.39354173164943,2,1,0,1,1,5,2,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
34.044271,-118.185237,8,80.65,633.3,1,5302,1,0,8.961111111111112,645.2,1,7.852448755704292,2,1,0,1,1,3,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34.108833,-118.229715,18,95.45,1752.55,1,3179,0,0,5.023684210526316,1718.1000000000001,1,18.36092175630255,2,1,1,1,1,4,0,2,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
34.063947,-118.383001,9,94.4,857.25,1,5571,1,0,9.440000000000001,849.6,1,9.081038039395784,2,1,1,1,1,4,0,2,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33.97803,-118.217141,1,79.35,79.35,1,2483,1,0,39.675,79.35,1,0.9999999873976058,2,1,1,1,1,2,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
33.923573,-118.200669,7,75.15,496.9,1,3457,1,0,9.39375,526.0500000000001,1,6.6121090271176435,2,1,0,1,1,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.977468,-118.445475,12,78.95,927.35,1,5806,1,0,6.073076923076924,947.4000000000001,1,11.746041649828479,2,1,1,1,1,3,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33.956445,-118.358634,5,21.05,113.85,1,2604,1,0,3.5083333333333333,105.25,0,5.408550811945329,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
33.936291,-118.332639,25,98.5,2514.5,1,5337,0,0,3.7884615384615383,2462.5,1,25.527918522559204,2,1,1,1,1,5,2,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
34.031529,-118.491156,68,110.0,7611.85,1,5034,0,1,1.5942028985507246,7480.0,1,69.19863573455787,0,0,0,1,1,7,3,2,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
33.867257,-118.330794,55,96.75,5238.9,1,5154,0,1,1.7276785714285714,5321.25,1,54.14883664962443,2,1,1,1,1,5,2,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
33.972119,-118.020188,37,76.5,2868.15,1,2793,0,0,2.013157894736842,2830.5,1,37.49215637265155,2,1,1,1,1,2,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
33.976678,-118.065875,10,100.25,1064.65,1,5998,1,0,9.113636363636363,1002.5,1,10.619950018753617,2,1,1,1,1,5,1,2,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
33.940619,-117.9513,3,74.4,229.55,1,4415,1,0,18.6,223.20000000000002,1,3.085349420895841,2,1,1,1,1,2,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33.989524,-118.089299,27,78.05,2135.5,1,4638,0,0,2.7875,2107.35,1,27.360665889036955,2,1,1,1,1,3,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
33.391181,-118.421305,25,58.6,1502.65,1,4190,0,0,2.253846153846154,1465.0,0,25.64249102999162,2,1,0,1,0,5,3,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
33.798266,-118.300237,1,35.45,35.45,1,2301,1,0,17.725,35.45,0,0.9999999717912561,2,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
33.840524,-118.148403,2,44.35,81.25,1,2570,1,0,14.783333333333333,88.7,0,1.8320179970232695,2,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33.79499,-118.065591,1,70.45,70.45,1,3964,1,0,35.225,70.45,1,0.9999999858055361,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33.736387,-118.284363,8,71.15,563.65,1,2662,1,0,7.905555555555556,569.2,1,7.9219956722136935,2,1,1,1,0,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
33.822295,-118.26411,1,45.65,45.65,1,2600,1,0,22.825,45.65,0,0.9999999780941955,2,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33.783047,-118.1486,7,95.0,655.5,1,2786,1,0,11.875,665.0,1,6.899999927368422,2,1,0,1,1,4,0,2,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
34.196837,-118.142236,20,82.4,1592.35,1,5719,0,0,3.923809523809524,1648.0,1,19.324635687807817,2,1,1,1,1,3,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34.1528,-118.000482,4,70.9,273.0,1,4287,1,0,14.180000000000001,283.6,1,3.8504935987236446,2,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34.168686,-118.057505,58,45.3,2651.2,1,5444,0,1,0.7677966101694915,2627.3999999999996,0,58.52538502151468,2,1,1,1,0,3,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
34.296574,-118.244839,2,104.4,242.8,1,4690,1,0,34.800000000000004,208.8,1,2.325670475807754,2,1,1,1,1,6,2,2,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
34.167465,-118.165327,53,94.85,5000.2,1,4328,0,1,1.7564814814814813,5027.049999999999,1,52.71692089913631,1,0,0,1,1,4,1,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
34.139402,-118.128658,15,74.45,1145.7,1,5717,0,0,4.653125,1116.75,1,15.388851371539943,2,1,0,1,1,2,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
34.159007,-118.087353,7,76.45,503.6,1,4419,1,0,9.55625,535.15,1,6.587311882441964,2,1,0,1,1,2,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.167926,-118.267539,1,29.95,29.95,1,4534,1,0,14.975,29.95,0,0.9999999666110194,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.136306,-118.26036,8,84.5,662.65,1,2152,1,0,9.38888888888889,676.0,1,7.8420117415146535,2,1,0,1,1,3,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34.162515,-118.203869,13,79.25,1111.65,1,5142,0,0,5.660714285714286,1030.25,1,14.027129160540959,2,1,1,1,1,3,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
34.182378,-118.262922,1,24.8,24.8,1,4851,1,0,12.4,24.8,0,0.999999959677421,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34.224377,-118.632656,6,91.0,531.0,1,2283,1,0,13.0,546.0,1,5.8351647710421455,2,1,1,1,1,4,2,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
34.266389,-118.459744,1,79.9,79.9,1,3394,1,0,39.95,79.9,1,0.9999999874843556,2,1,1,1,1,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
34.502432,-118.41459,19,106.6,1934.45,1,3764,0,0,5.33,2025.3999999999999,1,18.146810336333864,2,1,1,1,1,6,3,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
34.231053,-118.338307,2,46.0,84.5,1,2667,1,0,15.333333333333334,92.0,0,1.836956481805294,2,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34.364153,-118.615583,4,70.15,268.35,1,2227,1,0,14.030000000000001,280.6,0,3.825374143615479,2,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34.223768,-118.445461,4,50.05,179.35,1,3394,1,0,10.01,200.2,0,3.58341651181985,2,1,0,1,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34.17847,-118.459472,1,55.2,55.2,1,3638,1,0,27.6,55.2,0,0.9999999818840584,2,1,0,1,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34.213049,-118.317651,1,84.6,84.6,1,2484,1,0,42.3,84.6,1,0.9999999881796692,2,1,0,1,1,3,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
34.1692,-118.372498,2,54.4,114.1,1,2556,1,0,18.133333333333333,108.8,0,2.0974264320326026,2,1,0,1,0,3,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34.207295,-118.400022,11,95.0,1120.3,1,5980,1,0,7.916666666666667,1045.0,1,11.792631454814405,2,1,1,1,1,4,1,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
34.097345,-117.906736,15,74.4,1074.3,1,4616,0,0,4.65,1116.0,1,14.439515934952741,2,1,1,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
34.084747,-117.886844,1,48.55,48.55,1,5687,1,0,24.275,48.55,0,0.9999999794026782,2,1,0,1,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34.079934,-118.046695,2,70.4,147.15,1,5687,1,0,23.46666666666667,140.8,1,2.0901988339460393,2,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34.074492,-118.01462,1,40.2,40.2,1,5828,1,0,20.1,40.2,0,0.9999999751243788,2,1,1,1,0,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34.031441,-117.936436,2,44.6,80.55,1,4884,1,0,14.866666666666667,89.2,0,1.8060537711647136,2,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34.038983,-117.991372,3,41.15,132.2,1,2314,1,0,10.2875,123.44999999999999,0,3.2126366169468623,2,1,1,1,0,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
33.976753,-117.897367,13,106.9,1364.3,1,2494,0,0,7.635714285714286,1389.7,1,12.762394642073014,2,1,1,1,1,6,2,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
34.057256,-117.667677,59,19.35,1099.6,1,5084,0,1,0.3225,1141.65,0,56.82687044822374,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
34.074087,-117.605618,16,94.45,1511.2,1,3810,0,0,5.555882352941176,1511.2,1,15.999999830598203,2,1,1,1,1,4,1,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
34.042286,-117.756106,1,24.8,24.8,1,5087,1,0,12.4,24.8,0,0.999999959677421,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.067932,-117.785168,1,70.6,70.6,1,3338,1,0,35.3,70.6,1,0.9999999858356943,2,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34.065108,-118.082791,5,85.4,401.1,1,3676,1,0,14.233333333333334,427.0,1,4.696721256478674,2,1,1,1,1,4,2,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
34.102119,-117.815532,52,105.05,5624.85,1,4839,0,1,1.982075471698113,5462.599999999999,1,53.54450210809613,2,1,1,1,1,6,2,2,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
34.061634,-117.893169,18,95.15,1779.95,1,4643,0,0,5.007894736842106,1712.7,1,18.706778573759554,2,1,0,1,1,4,1,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
34.074736,-118.145959,1,70.0,70.0,1,4094,1,0,35.0,70.0,0,0.9999999857142859,2,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.827184,-116.703729,8,74.5,606.55,1,4345,1,0,8.277777777777779,596.0,1,8.14161062897167,2,1,1,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32.67117,-117.00232,10,44.85,435.4,1,4061,1,0,4.077272727272727,448.5,0,9.707915056679708,2,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32.677097,-116.304991,24,76.1,1712.7,1,2018,0,0,3.0439999999999996,1826.3999999999999,1,22.505912976269215,2,1,1,1,1,2,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
32.857946,-116.561917,1,73.6,73.6,1,2565,1,0,36.8,73.6,1,0.9999999864130437,2,1,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32.649787,-116.2237,4,95.45,396.1,1,3677,1,0,19.09,381.8,1,4.149816614459753,2,1,1,1,1,4,0,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
32.830852,-116.444601,32,74.9,2303.35,1,4105,0,0,2.26969696969697,2396.8,1,30.752336038019543,2,1,1,1,1,2,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
33.200369,-116.192313,5,80.6,415.55,1,5715,1,0,13.433333333333332,403.0,1,5.1557071320631875,2,1,1,1,1,2,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
33.098018,-117.258203,38,80.3,3058.65,1,2071,0,0,2.0589743589743588,3051.4,1,38.090285951553106,1,0,0,1,0,6,3,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0
32.948262,-117.256086,24,93.15,2231.05,1,2212,0,0,3.7260000000000004,2235.6000000000004,1,23.951153795478756,2,1,1,1,1,4,1,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
32.79697,-116.969082,54,82.45,4350.1,1,4149,0,1,1.4990909090909093,4452.3,1,52.76046024547653,1,0,0,1,0,7,3,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
33.079834,-117.134275,2,70.35,139.05,1,2671,1,0,23.45,140.7,0,1.976545814121595,2,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33.254497,-117.285879,7,73.85,511.25,1,2473,1,0,9.23125,516.9499999999999,1,6.9228164262313285,2,1,1,1,1,2,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33.384345,-117.072619,2,80.6,155.8,1,2683,1,0,26.866666666666664,161.2,1,1.9330024574069178,2,1,0,1,1,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33.309852,-116.823091,68,75.8,5293.95,1,4903,0,1,1.098550724637681,5154.4,1,69.84102810236111,1,0,0,1,0,6,3,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
33.313828,-116.940501,43,104.6,4759.85,1,5250,0,0,2.377272727272727,4497.8,1,45.505257691154334,0,0,1,1,1,6,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0
33.215251,-116.53633,63,103.4,6603.0,1,4352,0,1,1.615625,6514.200000000001,1,63.858800156104444,2,1,1,1,1,6,2,2,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
33.25283,-116.986079,2,90.4,168.2,1,4157,1,0,30.133333333333336,180.8,1,1.860619448444475,2,1,1,1,1,3,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
32.747484,-117.166877,4,84.8,371.9,1,4939,1,0,16.96,339.2,1,4.3856131558300335,2,1,0,1,1,4,2,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32.741499,-117.127409,21,41.9,840.1,1,4778,0,0,1.9045454545454545,879.9,0,20.05011885321912,2,1,1,1,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
32.741859,-117.090353,10,80.25,846.0,1,3598,1,0,7.295454545454546,802.5,1,10.542055943401172,2,1,0,1,1,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
32.774046,-117.142454,27,30.75,805.1,1,2927,0,0,1.0982142857142858,830.25,0,26.182112969687385,2,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.765299,-117.122565,5,96.5,492.55,1,5383,1,0,16.083333333333332,482.5,1,5.104145024827513,2,1,0,1,1,4,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
32.85723,-117.209774,2,85.65,181.5,1,3878,1,0,28.55,171.3,1,2.1190892922464766,2,1,1,1,1,3,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32.961064,-117.134917,25,104.95,2566.5,1,3642,0,0,4.036538461538462,2623.75,1,24.454501910867062,2,1,0,1,1,6,2,2,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
